msno,is_churn
Av29Ll77qv0oNG4GgCZpnzEh2/Cgbl0YiBJq3U8Yotg=,1
r0bQ0FULEISorjdmK1++8gv+fMht/R4MBacFmen5+F0=,1
HsyLGkqsUSZtZolwGXW2Nj7QvcsNKWNx/fMqj/jz/1c=,1
Narya1RSUFLO1A2PIYRMakqk4rqHgO5u2RCQhnpbfIg=,1
amAad8SGhxlqpdQbODHGavsBHP2XDnci81o9zrTFqm0=,1
AQ9/XZmYZnwFrwfEaK8RCh7HIg08uNqoJKVWcd+3aro=,1
Cc+CEwjtVszz28xN3JGxGuYeX8mJe0SuS3qj6IUo0rI=,1
qsFf41+nRg8MlnWLKd89QSHw5SD0j3DwJCiQ+SxjYLc=,1
NFUALsfF/Cx5N4tToMsmZpAMpHjviyS4b+GVveSJijs=,1
/cGBzp8INLvPJt5JwZVgMNCol3Ng76Ni6lHQOKpF86g=,1
2kBuUY/PKI62uDhwx5DMdXlM6OyIT8YtrriB+Jonmxk=,1
69a3fbGEodhcnivbg/rRzHz+GeP9LlAupaEsoc0+cyA=,1
gRM+C/+48HrG7rcqJue+bItS4sm0AwBeLzkzNgH0+vs=,1
PDGpTHw6yjF93CnwKWs1dJVouZvX/bHnlWIJaqGJn9M=,1
3GdZhvSmKV2/nZacnRHUOULLRqZij0916Z2RnoGoh18=,1
gj5I+MCeYz40UNDXnVfmSfk0bXctDuIKW/hNXBmCUfc=,1
DpacCvSjLy6b7qcB7LdGaGauywPBCOH+48i39xF9yAM=,1
wtzMxZZPunczOGVgHvd749uXSbssVt/mY2tgdiHITeY=,1
GaeklqM8xHRz8Vzq2jKBIU9j5LYJCvdLGFImxd/8Cp8=,1
k5OGVp4VI3SqhYqYyHIDaa9SAv5RJvvlUbYGqWs10gI=,1
QoQbBJJUvdB7uzGeg5iu0Gw20p+OyK9+TAN+08DDll8=,1
NLkWmtszrLV9EHsp3RbQSJeOf3tjYU2Gpe7OYRTJPcU=,1
yRt8cUO7N0kmVBafIDG4rXagf3nWiaAPAFFKS6v2MJU=,1
huorB+bYeZCGCiB1ZXD8569S8Pyp1iziv6UdFQY0bdg=,1
ydbAqCJ4ovXtVvQXG7G/yP+Rp5rjCQ97HQkmVRBAi9E=,1
pSEaFqWsumv1WpFYNQpe1ybTsaMbyseWGPW0MS+Je0w=,1
LRC4BEvwYEwnJ4wItHaIEVo+ZKSw5eH4mLRul+jG+Qo=,1
fUe2BBBSkw4phoX58olqBHbCLa6eRyXUOBnT7UANj7g=,1
DcmfY7MGwnElJXVvJBIRgKFhHM3BT+kUXCOeM8DvOJs=,1
PvZZ/P2aAG/ur01dI+NZIK5RvdJVMRae0xz+K36PV2w=,1
v+dh8LcJe7gpzhTZvDgzSjmQ4N/MbpFTvH3BRMlTZ3A=,1
DyN26Tuo+bLhZBsKKla7h8KfM5ZT+UzEfJr8iz+2mE0=,1
GQ14yXJ9P2Nl13vx8FJElWFfOb7vcCnzVq2O2KFdq0g=,1
EXQEoktE9kBqjQb8juJkG5WRCtVNbUR7p3Q3D1jS/Go=,1
ljmsgYGMeAHLig0UbwGeTVW3IhCkeg5lNTTsZ2L/Vo0=,1
WKfEwL38oZD6wOK8j6JJvUge9j0GbceYgTATBR62H3w=,1
iEiMx6EXESs8IBsTHzHJa09HRm7okLpJcXWNNHb2DgU=,1
ACf9gA2YIi7sHQIi7mObypIRh/nEHYEOoY9qcCMHApI=,1
4CiuvS2I4++Ar3ujZqke+MJ3Lhq9KvNFRoidHY+z9eo=,1
5G+vUwl0NYXt23AFIUOK4i8MBLv6HypH1ketnJoAHQc=,1
J3oYVkaazzbQky312PcrJOgJOYJQKNlcmLBDFZZ7v+4=,1
hB9ybdUvQs1Bk/qUy23xdYw8834MHKs8Jtozk8GRFww=,1
ejgMqFvDVOlJ/m86dWsP21EhuCQdXRK2sJ5tQMaCs6U=,1
dYa2CHpaUAKO6+HATc5WRz9LWIiNJUKHmHI9fJuFTbQ=,1
xnMhajTW9fQzn0kncnjcGUN10EdLo3CqJ25O8ld3h2c=,1
0eTv1AmnYmlgfmglbM7QeAzBd0i8VMTP2E4fOQAy+6A=,1
CQZKv0VCI+21yQlZije1IYB0OCP5IO3x7+r8G7dqrRQ=,1
5SCDsuq344bn/MOcjvuzqEJc9QXnpzzzFNoTjNhW9VI=,1
wSd2UuSgUON1KCeFbMVfYH3Oii/Im7X/brHD0xiieHU=,1
dMnY0NkAtC4gDZcqLiJOSVocBbUshms4bJhCLJ4LK6E=,1
+RZiKbuH7NdP4gwZk3sPMUeWyCxKg6vCdPdYriW5k2o=,1
v6Mz6sfjwqsexc+XWsvCtYqeqragx/XYzrXffSI0fmc=,1
EosowIX0zcn4EYCn6KqGqzYc5Fl0J1M/QY3h5/0p5vI=,1
chFS5PoLe2BjJydQJWdsEdYpwhWTZOtpkEVMqxZ2L9I=,1
1kxivRBM1I7UwhCKybLOMM3wF/WDdSEUFpVEQQ8MoRc=,1
b1v2icNfl7g5e+SwXtidKm6G5UupI1LZA2FIG1+Gbbk=,1
NESu4VaZUEgKjXC904QHBawHhFMGaR5wJxC0W3fD7s4=,1
TNdrkoBXypCor3ED03vFmaPA/csPPpGCalH2/Om+iEA=,1
Tg1jPebtG7xSAY7gWPpb81uuJHqVaNjYX4msOFLyY10=,1
V4PYWJiT7Xkoldvr19JsL10xuBjB/xUnNJoElCNWc7M=,1
z6rvZZ4dYxiHukXn8H7QIJwh6M1H20evpLdNCcSShBU=,1
9Qo3N35Di1SJOjELoWP3KS+uaNSTbmJBwX+cjXTKofQ=,1
LgPpDuT7S1esnOQ1pcG0r1B2kkWScWF7FuyVs0IW/Ao=,1
dR6IqHWXS9u9p/mF97jrMnblQ1p88ezwf9dY0W4WvFw=,1
W05RuaiOMIABVWNOGK2JOopeQX51Uey73blILd+f7tE=,1
TncKHoC013xKkm5dXXEu2ryoHlB8NQQHfotxLxyqACQ=,1
ap37e9f5zvMsZ8ZcyeBTktqluBEfD1zdeiMD73Z1e2A=,1
JMAxlqsu02MbxdXJCTMI6ENxBAHb3jdJtXyHlwWVAQw=,1
aID6mYgHLjbaZlsSpyVZI1KmA8MiAHk2d1G+z0ISAus=,1
OAhG6jp/+wgRv0jVkoi6lv8Z9mQdXXBmUI5O3IbylDk=,1
luUWpQZhv09Yyr/rmmfPPbq/zqW62B/pd1AbGWb5nGQ=,1
aqvd4n4P3Q2XsmHQxyJg0b83grPAll03uof3GpNZOQM=,1
oE58xBTAUaV2nwDtHzfcFxqsrXlTQeykSpl8PjIuIt0=,1
BR7dslJ03kwf+U/jhObnLW1f71AlHKa/5Yto+vXL8aE=,1
vpDYy/393PXp7+8CVWxyMK4MlJmWSmQFyt0vnY4kRLk=,1
YrmM5c6RmRktUyn2q49NWwV1Pvg169xX9lOdtj/ndR0=,1
SmBbzY8YVicYrcDpOdKsEWQm5WZZpVVwQtffSZX5HmA=,1
LHsu+f9KNjc9DA7rn92YpFX6h5JYUmyV92ac/O0PRx4=,1
cIYzvL4ZoBi7n29lHLmdswGTMf+Lc4eWKwiKkfZNiUY=,1
b4iikyhKDAsjmlOfSJZfFOWyMdyePVHyNBcaHYT0fw8=,1
mvuOgi1htruOSHByeNYeaU9bn/SM1hCbSFWov4q6HcI=,1
yMHzeJXywJw5kXNT2vTiISba/qTR2UmGFk+CYxHsh+s=,1
2oDPHbR2zLbunyacLBxg8+g9c+yAz208+U7U03XEpRc=,1
HwWeFd9X57cltCNgOdodtiM3WDf2zEDS7+SHIwlpLAw=,1
qIW5Oz8deMoJ96H+IeOKCs/yzLpvpfcTT+RDDendvUc=,1
pES6Ac6nBIrDHlCODJ6Mgcl0htxvtoKwQENqIoUWjT4=,1
j75JzLbAETcVY1VnPg/LhG+Fq9E3tSc8nxO818eIi8E=,1
vWOdhw9XmBCHwFIwkvPptGiMoD5zYVB9p08LV1emeCQ=,1
shXJmHdZ9LvnQB6ltF+5J05HJ+7vidNDt83BPkRVa08=,1
8RRcvXdzhnYiVITgsCEh7gBcagfxn0BYb7QSCLe6qxE=,1
owYBARziat2z3hYg38ropVw9M2NyUAl6hLK/A067kqI=,1
L06mDcIg4WtT1TjSHRknVOE2OQ8kqnue3K2lk7YV1yo=,1
Dz2s3fQvHmrPSEg8+juRw0A/2cRO1cuoCe7Vg+cXAks=,1
V1/JtFF56RlsAhRvfU56S/Q9v1FbK5CJNlb1B/RZ4jU=,1
NdxHeciB1gf2i92imc/dDdY6kvW7Wf3FSuyQqH5iSAU=,1
WbET7MBLbOF1o1nhVpY2NARN6cifwo71Wx6+E69j3mM=,1
fBPApOX75eFtLv+xYvXJx9/CJ9HCQz6ndHLKs0CJN4U=,1
vdnfppbaOOSHMbwp+kqBc+Z3T4c8CwXU45fryEgnYUg=,1
dedUBoaNOMjiGyX6c48mqv+nanDmT3Bbf8o6VPzh+4M=,1
ADXq2eDlfkJwZp0HS2O3vxIeKWggQJ00Xc8ghaAiT04=,1
/9jaCUexc2DX449s6hnsRod2osd6g5EkHFJ5jWWqgJc=,1
RwtEwOgSr0X6uTLt5tO4UPyU3FCViPPfMMspjdv+HJI=,1
a8NSUTinyS0jsaT2h0eUoTnPIKqPg5qvRqOUIbJnQak=,1
cGtN9q0FsHcujBqakiZ+55bvT17DtsUGtSflgeMDpHU=,1
wsud2vRAqm5OnptpRORCZwoSJyxv5LQdml1DXLpvj/E=,1
oZ1pTS/YEF3klESmbyRt052EcpygePsYEFPYeq31rO8=,1
oP6VNgPXwCzIfZvV73zpXhhVJmDAX79Y+cvSv1FFpss=,1
RPuCJurPkLdyDk4pHm4M1bjKy3QaD4EKP96nPf/mSq0=,1
oF+cbBw5kclskoVGJNlcrw9R42DtAbC0J+QuHgZvj48=,1
3zH8AWwdFZgUl+IqsjWN0odZYzytV8DZR/MoOYbVo1U=,1
rE2RvOAFQ/P9mUrN27MfYKqmoF4UZkwROrOAP72l+Mo=,1
fwLb8gb9mwlsfjLNRpIgWbgfEFhLWdhYKMOTOrGLyQg=,1
0O9ugvfFiXQRb8h8Hg/qHtMw5UKlK0cXQ8SmVcamnXk=,1
UIsWMWKydFgUdmb3lrlIw7g1wsBjb98myl+QxqF2aI4=,1
AcEPf81g0bqUbfBcixnemz/gIW1+XZvwGTcOgrJKnGw=,1
sQ3JS9SgAvczWi3kbFvN0KWV3wzQm3y/qqWrLhhtPUM=,1
SoZANhcxQIeH7ikKlIQ3lb/A6uSKkyqsz1N6i/zW0VI=,1
BnnYMK4mdhF+iR5NWHudfD2hg/tsDfENc/bYafB/4OA=,1
lFbOZO3icjxzC3Oosr1tRQPdT21kWqNkIheSd/tDUXY=,1
mu8CKLqOMAij3REFYWgqKew9JN3IQIV7nPNxyI3V7hE=,1
M9Q8SuwRxrxy7mDu62+fIzF5ihb3dXg48m9ljlrVP0k=,1
3wS1axfINr1JPrpfo3ejg8wC2Me/n0zvNpSiLTCilGw=,1
QnWK5oMGarqvHJd3dUpO/q/XMJyi0cNp2pVK2v8qCZw=,1
MkM4eRhbujfFTIQM3DusOnkyd6fFmbiJo0S7tAV3WRM=,1
gdLwfNeP0m5Ljfw6Db+MzYEoh65z69pgw5JPcqY7czE=,1
h3c6KYzitV5dZeViZRYsx/Cm0ORvmSHSbAnBYKywLIE=,1
QAo9RmLqdMG4W5uT4PIWAJ19uWl1KVTzhA5hlz6Mkk8=,1
ncEDaHEzC7Z56ftPHKLsZMAeEaKX4+4bYJE4BybIQr8=,1
u36v/oEdXEGn76be9xd7AQNhcL1O4d2sw4VHDhesoMw=,1
46Q+7+lSer5MciwPkDa6rd+IyU4rp5bm74yzwWkmgC4=,1
lCYiP02k0Sy3Q9N0EoJugUnEz/hSwW1fJna9OcadPW4=,1
1lYfOfDuyO9mnh539Zp6qMWsyJvaC1buvB8+dFPaqyM=,1
/7fi0L1z7GoMkQSkUP9etsI9ZRSw2JWY5xOL4v4VSX0=,1
1EkB5KAHRD6oFFPp7CJKjXjBDgqkbBRyeUWBWzK/4II=,1
imCmITFNx6xKsDZ/r6sWPbwzhi/kkCIL/wg53M7H3H8=,1
cWwmeF4dqW19d7QF5xe6xDsqxwYADTmTbGnFSEy+WhA=,1
hoccADR48EcmKJAMVetrpSnyeHeVo57vZTgOkFnBoXM=,1
4wnfIbInoAVb/4aicmfEG0uzmow+P//jJeCnQImD43o=,1
4rNOYV+VYcj+mnVA7dBe2xWNObHIT2AkCTMmH4sfClE=,1
WtyHJGF/fS+M7xAosmJaG5mewMaRGtmRP4M57JsW1Cc=,1
if/ijJx/mIZ6LsG7lvsJ39gXtb1QeLyb5p4f9SaIfZA=,1
2geBvw+3W7gPwCx7YmG94rsEmOl7AnuXSVZ7V2ZMw34=,1
HSyIpJxFbQl7dwKxD6/3D8qFJpIO3nhsiZ4tbW/JFGg=,1
fTl8l8g0UX92ZftBbdsdpEZGZbaFCtRxpnIsIahl6xw=,1
CkXyqozU8B/pTvP75pWiDE6R790GNGDgMfKOglgoxP0=,1
KWeaKCBbyCDeD/PWUu/+aqADnyw8rHpDW2jPauxRvXo=,1
uOBiThKnfyMnW7UQy+Bx9azOS4BUb0nt5I8uq/PJwAA=,1
6aGaP6KOJ0Ny/pq/Yq4TIUhlp9wfYR6ZlO+2t2Kyffc=,1
eOcgAGzwneL079LHPKCd5z0NC3qbZLI1CVVSKMxdaY4=,1
e7ZiCXT6M+0ZSv8e39bGaqkT8vs13SzNOQtsr8pAqmQ=,1
A1DopSfE+s93qkPsIT0xYrCxyX/sgDq3rOIw1MtOJbk=,1
DsxvO0PfAvop6bUHAr0LDHk2lVX5GZnGJ/w9uramjEQ=,1
NXUmv1j2IAThTx7bPhRO6sZNWj6cm93DWfBCBW/KxI4=,1
4TjVKDjvBa26X/67z5dq2vBNvMdsDwv/X7ukWoG0aFY=,1
8Q/HiAK1R/hQWEDT+46pZ73bo2rcZLhd11rxKhbTGWI=,1
rkphK7ew06OGVgQhSUa42Q+TpYaNVAGGHDMWwPrps9U=,1
2SuEfvDhEDzJk565hMyORb/H0LlC244qrNeVtG514mE=,1
VFcwsZPWPtbpAxntG426mDI8Uj+hu6Y+n6y1j2ZHazQ=,1
EtHsZEZ3ayIdPmATsCmVFhVBqphI/5/SK8kHZ++3b+s=,1
7f5QPDrWT0DgEAfVvKtm3dDBOLnWAxMK+XNH70tpGC4=,1
dlxXPvJQ4NTdMw47UpYWShajOkMFSQy+NGINNAUpQC0=,1
lfoWWLRBKJgzHWIwl7xFvXe+8bFfyn88OudaGZJG3lI=,1
3d7+oULTd3QoRripiJ2lNl5NuJnFdg6sJsepNb2c7xw=,1
unBVl+esxGV86XV/FkC5UCckkf0A11ZHa3/bZeTcY8o=,1
9JiubWY7xanQz4dgVxi5dDjT4ojxC/IqAkpQU2MQP0s=,1
IouQLRzcfcq32h9R+9ySRtyg8vPwRutwlMEkeOTWH+E=,1
NMxXLA88zmGS4QAJQLGmKrPcKCTwwRtnKo6JpVaVKB4=,1
rpe4gfYCTMtkyK+FFBAmvxGbZuqgFDnf2sKa2PIdzkQ=,1
btJJITVHKExSQOAZf/7y6SMe1IonfigTuzVqy35uDUE=,1
R87SF4jBBRzEzQyT7OkTyJ2cagxjDKektIOSQm/wc9A=,1
Srb+HV1PVqfYJlpRrIlSnB1ENmDan+/78q0c9YGjNqI=,1
vL4R/4tmUXZ+r9aJRBqbRl360+xSscox3bovDRD/SGQ=,1
EHWW8LiQh5F9hllcxH0eLOQqHEX7Taev1vOGFeP1qLs=,1
z+slOcakccQg79SdB0+esbYUnDLGc6k9rUnwzK1A1jY=,1
XNzr9iueOEyQHi3QU9PE6OuMt2sc1PumNuR1NLPuC/4=,1
CbCetiMDE+7v3745EMDHw3n3EUM8RVgkJgIKSzK3C/w=,1
gyMR7CNnmURlQwZKkx22UrMQEzxIr7dR3rvRo/xZACA=,1
Zlt7yZz28gOEL4RPZHSkAxMHc/N/2OZqwANJbrop5jA=,1
9iH3H1sYj9hh98T1rIvXxxWEANO22bm/R5GLz4K8XDs=,1
VU+AbwGPxSBGHX8R9p/wy/g/ZxmZeyZUQtlOHe1cDbQ=,1
S6R4Cj1Fo/WETSxVM+RzmLn7PbXB+HlXkb5f74kGFiM=,1
r7qQ/i8kmMl7wddKldX6Y/+UQmglcKgMl5wodoTPodw=,1
Spb0q/UEidx2d+xuTnrdsfh8ET3/bWepXIhwaB6XYfA=,1
Gtq8GiaV603b5gFc2EgRHdh9kvryWvWfk658lZeUl8w=,1
Q9fSdbW32RWBkl881WijteefDh9cjcDnbT3UFKDLHlw=,1
dqJDymn8v90Qytvb3hjl0w7p809P0R15vxp7UazxWps=,1
/3M+ZH/odfY0OBxqNIQAKcRMM3tlb/jhE0L9QYa46Og=,1
HT7XFTKNd/pwto9QZl3+iDoi7VmT2XJFQfP4QYyZRp0=,1
ZBFw38VYIGjl4G6IiKi8Ds4rsCdO8ePbR1rucX59cIQ=,1
eh+OR+CX5dybmVcsmK1c2COYyFQKfD5k19TsHC/PWBM=,1
6ormncNTbUUwKrrmjozfDKGgeU6DvKDiH8QzOVSMs8o=,1
eTXCUZctGzSyeZ+Wcc3C03iFSsX+pDnMaBd2Pzl0JXI=,1
t/3dYpAtoJecc7NPHDEd/HWtcHsxXSJmLmnrPzZC0OY=,1
ye3kz5LkXaOLPLqURAaYTEAnMgrJnoPs8A004eyp8CA=,1
ixpE7kR3tYG6mtsSZ+zzJbQ3Tdn7ORLGD1YV3t1TkWQ=,1
q54weHM3y42WZg5TyhllAvYK99aRTSbE/svKrn9ZwrU=,1
3rndmjlKWdOS1L06SewjRGflA9JlewRLtDy5i9r5G2g=,1
XAHi1/Axj9RvVuD6CgKprNuJgV8Mr2FrHP5Lv2m9cZQ=,1
kPZDbpUgU2PCNVgXQ+uwjx6naNstrfCL4c9c8/1J84M=,1
z0kkUqqHd8xp8+yiuzRZ64Q9BBFXwtw+QrjTo3hHFTI=,1
QHUyKDcUAa8jCUlJYpuufmYlWjvBzIHcdVDEBbQpg9E=,1
d2x79FOlp2Lv04lg474bdYZUQVe1Ry5tuI7ibhBv29U=,1
bZIrJpBxlseMgLUkbZt2048Ef9RtRhUqIr3ICkbRcmI=,1
T+D5xhJc+VPzB4w4YidE6krgOwfei8yar6f2mxYlGrg=,1
eQq0ANekHIM5pNubFCcbVsZBKGKOfkpr8WCKT77WUSI=,1
M+uSa/VxTpq3yu0ToCaWcl20z6yO3mU17mvqLjirZf0=,1
JYBVPNTZKoAOtLttJEp7R8hleVtNAOoncvsCyEnt+JE=,1
CB4GbY6utRX8ivhcMuJpHhOx33db6XzxFOuBYMGq2Ig=,1
M1nuKlYuH3DFVOBhTtEXqT5mYlMOvtAxeh9mb4DxKw4=,1
J1m9knsMox1x2Y6FZqJ7M4ZuhJGx/cxGhkKj72Vlu+A=,1
/9gX6yHjZOIiA9m1Utb2H7pftTiKuRoi/Ocs+nqbtIA=,1
bvAM3mj39abJ86SlMnkap38tHNRFyP/T3/I4rAwAmCQ=,1
IgM5Y7DfXy+Em/zNELFCKOKkskBatr4gASSFec/xJq0=,1
cwvZ1L8+WzM6efbh74R8o1UJsZ5iccB0BDQW2HAi+FE=,1
WMGOGUKtM7tUFYSyzwwcNKs8qKedCSd1zci48fqzOus=,1
D00aEaxEy6cezQhAheSjuETrk8O3TjHOILTlN01VVPY=,1
Nfp+DSoRm0h1FPqsr3a+BDRD6iAaD9vktmhkzLAH1zI=,1
aB40aMLqenymLznnugmst/tRvMk2wp2WkPHq+5ottkI=,1
LtM1NtgKxW/3IiSEF8DQnM9JK672gSB/RdC5SYZpknA=,1
MJfPhdz/biDJyaleclOH3cbaWF6Dlrv7/wGw9E1/s4I=,1
YXh/V/dubxqPqTQKn+aWpTPBh+Gpeys1aUM2B4frl2w=,1
tjHRswYAWElK8ucTi/7UbsRCt+EEwbYO7WeklZP8gPM=,1
Zh5Da2UqFUrkmFrATXsWXqeP2m4G87Zs0bqCDoRgXWg=,1
yG/jay2HRZ0QTbV7DIrnoZltYDxUFDTk634nGKUnfS4=,1
tclzUMrf/oMRpBQvHCEam5qDGMtmlphD2d+xvj9r/5E=,1
Pcr5sKyWEPceVAd4s7hGbmSD+nYTrB9iOTfDQCsDyMY=,1
Q16TTS93+NDZL5bW0M31jegOgpSt67Re5O8Elnd2ZRg=,1
R13btYyxiIUNi4bMJ+DVhcjMcb15p5xO7fvGMLKLrys=,1
4mY/flAV4ijYCteSLGZqrjBq4kzcZ+pw1CzI4eqY5Yk=,1
RqNxi1iwALAo59+Bm16DFS2AF/NZ/W9X2/fUVbXbOkY=,1
JbdceUOBAw9wK/JxLC52NLLLnfNeahk5SVc+e5gXzg8=,1
lEgrHpAlsYj6yDiPFXOWAR9afI1rbu9/iGAmzJarhFI=,1
4QKLNup6I2tmkpk89EZB+8getPxHqTg9a3b5Y/9L4Ww=,1
Q1tK2Wvbm6i3RSTUhZlJ1Kngzou8XuXaZ6jCxFq5eqY=,1
mjfD/96CHJgiJ3Uv7StVLFkQd6sMi52M34T0pVYEta0=,1
RR21XoO7GyXu/JA+WjcK9V71waNxkLS8HOWBQ/izcOU=,1
vcy16swuIgFv22qEdx/3iuoKd9JPizZbL/PzDvVgnzo=,1
Ji00/bmaPPaPYm7EjbK3A9qh9VWnUo8J2I/Azpp1GcA=,1
DEz9aGQF30QWN07m4uzWkOnsAXPzLIJxwAX17LYiO4I=,1
h9KL1pYN6LAQN2b4sAEl24FUkv1mvcefPutom/S+y2Y=,1
4iik8K+KBOppLaDhm4EXWTr+SvXLXUatAwsmiZJoQxM=,1
hsmTok0oeHKedREVCfOheDGak1SXSEfSy4ZDDKZXBp0=,1
xe+1LPHbaICJwi3LAz6mfloPVWpe0Dnht6x1xLUU0pU=,1
YJVe60AinRGp4uXHFnKkZBorjTxJFs63iX6xNAZ3LCk=,1
GALAvE+yH7m4f0ed4QYfi7zsn9CY94J+VpmmphqEi5o=,1
GTpxrrEjTnPH4TVGfatF53IpzZHp9Pyk4aA+7k4nTZU=,1
nYhAbEPiTsqLv+KX8UT4k39AT6FrnrRZfc0mrkJdoc0=,1
C1HdQ9nhGC7MhY/0Iqa9MeIzxfIRwmE8jztO4t5MMOA=,1
rfbs5MEsARAM59SbbpGTF+Lcn/PSADcFcYgg3y+7e4I=,1
tjdnzOZ09Qsp2R5qNIO4BOoQA2/CqeidhzMN9UGhERA=,1
z4k5qrHe/vE4FBGzXcXYXM0TLk6aEfiIqtB1CVpSoCI=,1
EUi7LdMFsoyEYnMUsWOtLDV4rPHWQ6XdnXYULpaDlPw=,1
awuvGucC2VbZhYjNDOwHIycaFwUrm7iBrCXf1x3RANo=,1
HWiVLLQwQT57CAeYDRq6PmVd7UqgR2s8u+BzXjb2p6w=,1
KB4B2M8ewc2AIbwsLE9vUzzNlCJVgkoNq5cLAIVy5aA=,1
NKNMA+RFzFrONfefV77lpCk8toAS/FyApPsANGrj1T4=,1
t1mQpsw6gbsxDvSUO4wM0NvBSbLyhicVeVMA65A4Wwg=,1
m5JTf6YwmZSJnY9t3iTlUUzatH1KcHFqS/eBOMP2tiQ=,1
P05J23BE3rx8oroEHXaGpMHXUkc0gS5mwAJ1yfSVXrI=,1
fJVhl5R0XVXPvFQgLbC5YRfb5V2J3x646pTn+uXGTBo=,1
fkG/lhkTq2qNXYUTxr4Rj9T17pJzNceGHlvMlFiCBGE=,1
lYc+vmljkDWt5Ce9R7sueCJmcUpJsst/QZFmpAeCRd4=,1
4dZg79+U558vQkjVtzoOKmc01pdSQGoPMLurxTOqU74=,1
XGQ0RnkqZ1TkncHFN5t8EGYqoNXXjDeZ0xt1vqbbPug=,1
KXtL+9v0XuTUJKCR5WssR7Ds5eazeVLtcLAteYyCGMc=,1
FrQ6nSjUaB6X8+loTO4cBf/6XhRElGaHcFOlQaF6jAA=,1
cgm+bye7YuzzU4PDY+KLg72DGtsXDb8wCj7/ImYzfzc=,1
cxvf/85NGsFZWGAhk2uf+VUKnwxEVFWuSw/j4gTvhXo=,1
X3pxQT3IaV1/XPPE9UuEM3hwmTdpfzEo3OOGvtoyo7E=,1
V3JinkXdlloZsEGC60yZWBZPcE1bM4WJW4PNPNBWuWM=,1
0lqIiPSdXT2IKa+bm1WWzmxEtosNvaamcIWPXTPk16Q=,1
yzqMKstMbMbstrbnNQAw/essoVrqusg8j5Uf/1Bh8vI=,1
z+OoIbJqZmwFYuOVdUyUKXQ+oTMwpETLjPP2Uorm/v8=,1
RM1VjNZSm610ScoVFmaTkf+ISFDV8VMNSlUZ36ER1OE=,1
QR9MVo3FD2aDrSJRRxdiybzhNRVYWCySreou0kVIEq4=,1
kBlrkxkTSViVXs5i6YYj7QfAsdEw2YXLo1b9TqDyfFU=,1
MahU3tDaokX5sHn7YISV+0YHo+D8CqVffrjSeaouvE4=,1
UeTfZFzm/3oqVwkl9SSw2o2T5kZxX3/M42Emo6YtqPI=,1
TgKbDc8IhgZRf7xO0zKQANnJo0Vm+XXg0lxOrHieyes=,1
zgzbFMraJn4fUP3Q1DX2cVrj20LeNKOVoHoBhGxuMr8=,1
J33amwJMMD7yURmUNqk9xZiuLIQ8bX4+LLxXcMzdFw4=,1
z6NbUOgEEvIa++nmopGtxhsK89wlplKJOwvsit43IYk=,1
0ldZADc41TEtEFwfw2XNNS41QyDalhx41oaUVeASdKQ=,1
UqR67CpDQmzqIFC+ZGKf8fZtEZhsr03O6vi8jWLtHJo=,1
NeUQ7Cz69P2v4WbVtaXbVkhdN4bnHHOtO8Q/X3Wjk+s=,1
f7/krLuAn8hk4w6hkFWTds7+XHKnGEkcy6hKQq/1COM=,1
5rVa2VbLTP+9BCJrulbtc+A7QL/V/kdtYtaV4RfpMDw=,1
6tl1OcvVFtsV3J3FpsnF/Rwsq5Xk9M7GpTe7uV3Ib30=,1
oF9Do4SfJao8NYE/GdtyZMAnRKrR71OxoSGFM9mWqh0=,1
U2+agmTHa7BNWY+YS9OECCG/vrAxndw+8zWX3uDUhTU=,1
XK72FkQRzJpo1CS1dnstE6f9+Xzgp98FIjyLmqhjTgY=,1
h97DzEsD1oFzFfZFuYrA1MwXpJIWWHImAjFTUFSHTo4=,1
zB/Iqcraw8elA6h7kxw+B3dDat5eDhFqvmnURb549c4=,1
ywPU1eAbuF/yYRygJAujPRdka9ve7gtMs5DZJoBDtok=,1
YqT8pYIIyR8UOiT3TZN1uijmE9i35nek0B3clUcf3zE=,1
2Hpqgq588ar62zNDWZptVlzkqj/O+VQWOtC3xuMgzgU=,1
yvmW/rbZkI5K3ogFtRvX1dX8OyZqP9aodBbjy1MGyfk=,1
YxlOChz4yzyOdht5R8BD03h7OC85G+rsibUTOH3Xszw=,1
DeVxJg3oJ/VTvfrH+yfs8fy0fl+J+Be3ikXgXgK9fCo=,1
NynG8c7GSzRtbHCvYygg6Df5nNxWVDTzhGCU5VQkNIY=,1
YaGKc4yNaijrJfrklCDJrv5nX8PfPQs/Ufke8oOXEq8=,1
O3MKUFLwvHtUYpO7Nb/Mnpo2x9hW0bAswkK8RZ5xYX8=,1
qE6ZbOBpREZU+t7Ke+4sCwUgHdaNnUOKR8gf8bqUJcY=,1
2kIuYL8JuVSPSyoWUrLA0et4e9RrXbebEW/CP7URHE4=,1
mO/LrRmD8JSFHESe+WV7iJcmVSb0526Or7i+jfOnWfA=,1
S6SetLcqvNG1RV1oPrdNXYWT3ekLfxPhFlEHBihfMwE=,1
WPkotYIe2NaBv8RVsDrouxsgpSiSzNDqGOFDrEYrEpM=,1
ZEGheLjHQB/G/T+WzU17w3TJ+7B6ZB4ln8ybD9HOLvM=,1
E0QNedyK1AesJ0LgC7/BgnwPzzzyjbSqGHtbdbtBikc=,1
C0Rchk6G8jm0WUSobTw9qXQM6xeroLAxQ9jQmSmmuhY=,1
OOyafJN55loYMMKbQ89K+VHbnrsDoYLU0EppqdoQBHc=,1
